investor_id,Date,year,quarter,macro_state_label,split,persona_risk_tolerance,persona_time_horizon,persona_loss_aversion,persona_macro_sensitivity,inflation,cycle,unemployment,monetary,stress,Year_Qtr,Mkt-RF,SMB,HML,RMW,CMA,Alpha,state_Expansion,state_Inflationary Tightening,state_Neutral,state_Recession
INV_BUFFETT,3Q09,2009,3,Recession,train,0.48716187,0.61492145,0.46186158,0.42067707,0.1,0.29,0.96,0.27,0.82,2009-Q3,0.76,-0.12,0.52,0.28,0.13,0.009,0.0,0.0,0.0,1.0
INV_BUFFETT,4Q09,2009,4,Neutral,train,0.48525742,0.6159511,0.46435493,0.42184928,0.14,0.84,0.99,0.19,0.73,2009-Q4,0.74,-0.14,0.55,0.3,0.15,0.008,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q10,2010,1,Recession,train,0.48530784,0.6146119,0.46009478,0.42310208,0.11,0.33,0.97,0.22,0.62,2010-Q1,0.85,-0.12,0.4,0.25,0.15,0.008,0.0,0.0,0.0,1.0
INV_BUFFETT,2Q10,2010,2,Neutral,train,0.4871113,0.61272776,0.45767006,0.4216432,0.02,0.81,0.97,0.35,0.88,2010-Q2,0.82,-0.1,0.38,0.28,0.18,0.006,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q10,2010,3,Neutral,train,0.48700753,0.611601,0.4608624,0.4218574,0.01,0.62,0.94,0.33,0.77,2010-Q3,0.88,-0.08,0.42,0.22,0.14,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q10,2010,4,Neutral,train,0.48578078,0.610281,0.46383408,0.4235531,0.0,0.38,0.95,0.34,0.59,2010-Q4,0.9,-0.05,0.45,0.2,0.16,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q11,2011,1,Neutral,train,0.48431337,0.6090773,0.46736816,0.42515737,0.02,0.1,0.9,0.28,0.55,2011-Q1,0.86,-0.1,0.41,0.26,0.17,0.007,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q11,2011,2,Neutral,train,0.48361143,0.608926,0.47029907,0.42595094,0.06,0.56,0.91,0.14,0.49,2011-Q2,0.84,-0.11,0.39,0.27,0.19,0.005,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q11,2011,3,Recession,train,0.4818013,0.6078496,0.46776858,0.4290118,0.27,0.13,0.91,0.06,0.93,2011-Q3,0.92,-0.07,0.46,0.21,0.15,0.11,0.0,0.0,0.0,1.0
INV_BUFFETT,4Q11,2011,4,Neutral,train,0.4830336,0.609015,0.47102073,0.42762437,0.44,0.87,0.88,0.03,0.91,2011-Q4,0.94,-0.04,0.48,0.19,0.17,0.008,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q12,2012,1,Neutral,train,0.4870163,0.6136204,0.4695425,0.42125946,0.55,0.69,0.87,0.16,0.53,2012-Q1,0.83,-0.12,0.39,0.28,0.14,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q12,2012,2,Recession,train,0.48618686,0.6118295,0.46691594,0.42433754,0.62,0.32,0.86,0.26,0.61,2012-Q2,0.81,-0.1,0.4,0.29,0.13,0.007,0.0,0.0,0.0,1.0
INV_BUFFETT,3Q12,2012,3,Neutral,train,0.48559645,0.61233276,0.46917942,0.42414576,0.4,0.18,0.84,0.25,0.38,2012-Q3,0.87,-0.09,0.43,0.24,0.16,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q12,2012,4,Neutral,train,0.4875521,0.61264753,0.46822205,0.42289352,0.38,0.14,0.83,0.3,0.44,2012-Q4,0.89,-0.07,0.46,0.23,0.17,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q13,2013,1,Neutral,train,0.48996085,0.61422724,0.46685904,0.42039284,0.36,0.82,0.82,0.24,0.15,2013-Q1,0.85,-0.09,0.45,0.24,0.17,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q13,2013,2,Neutral,train,0.48902708,0.6122107,0.46736214,0.42201108,0.24,0.25,0.81,0.18,0.28,2013-Q2,0.86,-0.08,0.48,0.21,0.19,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q13,2013,3,Neutral,train,0.48774278,0.6135012,0.46849364,0.42147955,0.18,0.73,0.8,0.07,0.25,2013-Q3,0.9,-0.06,0.5,0.2,0.18,0.011,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q13,2013,4,Neutral,train,0.48771363,0.611039,0.47010183,0.4236128,0.18,0.73,0.79,0.08,0.24,2013-Q4,0.91,-0.05,0.52,0.18,0.19,0.012,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q14,2014,1,Neutral,train,0.48433676,0.60869473,0.4713948,0.42759028,0.14,0.07,0.76,0.02,0.27,2014-Q1,0.9,-0.06,0.51,0.19,0.18,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q14,2014,2,Neutral,train,0.4860627,0.6103921,0.4729766,0.4269641,0.32,0.94,0.75,0.12,0.08,2014-Q2,0.89,-0.07,0.49,0.2,0.17,0.008,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q14,2014,3,Neutral,train,0.4843188,0.6093711,0.47362387,0.4288422,0.33,0.93,0.71,0.1,0.12,2014-Q3,0.92,-0.05,0.53,0.17,0.19,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q14,2014,4,Neutral,train,0.48339096,0.60842144,0.47109693,0.4289992,0.22,0.35,0.63,0.15,0.35,2014-Q4,0.93,-0.04,0.55,0.16,0.2,0.011,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q15,2015,1,Neutral,train,0.48356205,0.60796595,0.4721609,0.42992914,0.14,0.76,0.59,0.17,0.43,2015-Q1,0.91,-0.05,0.52,0.18,0.18,0.008,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q15,2015,2,Neutral,train,0.48459998,0.6091939,0.46957147,0.42783496,0.24,0.48,0.55,0.21,0.19,2015-Q2,0.9,-0.06,0.48,0.21,0.16,0.007,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q15,2015,3,Neutral,train,0.4851111,0.60918814,0.46856403,0.42729253,0.27,0.3,0.52,0.23,0.6,2015-Q3,0.95,-0.03,0.56,0.15,0.21,0.012,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q15,2015,4,Neutral,train,0.48660877,0.60981935,0.46762246,0.42685044,0.36,0.22,0.48,0.29,0.45,2015-Q4,0.96,-0.02,0.58,0.14,0.22,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q16,2016,1,Neutral,train,0.49080533,0.61232406,0.46076894,0.42213172,0.53,0.43,0.44,0.36,0.66,2016-Q1,0.94,-0.04,0.55,0.16,0.19,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q16,2016,2,Neutral,train,0.49392554,0.6140217,0.4596559,0.4188825,0.49,0.28,0.43,0.37,0.34,2016-Q2,0.92,-0.05,0.52,0.18,0.17,0.008,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q16,2016,3,Neutral,train,0.49524462,0.6155324,0.46049026,0.41771704,0.6,0.59,0.44,0.38,0.13,2016-Q3,0.97,-0.02,0.59,0.13,0.23,0.013,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q16,2016,4,Neutral,train,0.4947909,0.61608785,0.45879546,0.41671002,0.45,0.41,0.39,0.39,0.23,2016-Q4,0.98,-0.01,0.61,0.12,0.25,0.011,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q17,2017,1,Neutral,train,0.49663946,0.61637527,0.45855865,0.41615716,0.55,0.35,0.37,0.41,0.04,2017-Q1,0.95,-0.03,0.57,0.14,0.21,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q17,2017,2,Neutral,train,0.49587792,0.61692613,0.45861852,0.41593853,0.35,0.43,0.29,0.43,0.03,2017-Q2,0.94,-0.04,0.55,0.15,0.2,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q17,2017,3,Expansion,train,0.498836,0.61672246,0.4576071,0.41557172,0.18,0.64,0.26,0.48,0.01,2017-Q3,0.99,-0.01,0.62,0.11,0.26,0.012,1.0,0.0,0.0,0.0
INV_BUFFETT,4Q17,2017,4,Expansion,train,0.4999926,0.6169149,0.45885596,0.41439006,0.22,0.87,0.18,0.49,0.0,2017-Q4,1.01,0.01,0.63,0.1,0.27,0.014,1.0,0.0,0.0,0.0
INV_BUFFETT,1Q18,2018,1,Neutral,train,0.49428642,0.61471754,0.45672336,0.41886544,0.27,0.66,0.18,0.54,0.5,2018-Q1,0.98,0.02,0.6,0.12,0.24,0.007,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q18,2018,2,Neutral,train,0.49381515,0.61559075,0.45464915,0.416977,0.45,0.38,0.16,0.57,0.32,2018-Q2,0.96,0.01,0.58,0.14,0.22,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q18,2018,3,Inflationary Tightening,train,0.49081582,0.6151834,0.45716837,0.42049766,0.62,0.48,0.13,0.61,0.11,2018-Q3,1.02,0.05,0.64,0.09,0.28,0.011,0.0,1.0,0.0,0.0
INV_BUFFETT,4Q18,2018,4,Neutral,train,0.49165237,0.6161018,0.45590088,0.4169237,0.49,0.18,0.09,0.68,0.67,2018-Q4,1.05,0.08,0.67,0.07,0.3,0.006,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q19,2019,1,Neutral,train,0.49287972,0.61799294,0.45300198,0.41322285,0.49,0.48,0.15,0.7,0.4,2019-Q1,0.99,0.04,0.62,0.1,0.26,0.008,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q19,2019,2,Expansion,train,0.49760422,0.61999905,0.45033327,0.4097501,0.39,0.69,0.05,0.69,0.3,2019-Q2,0.97,0.02,0.59,0.13,0.23,0.01,1.0,0.0,0.0,0.0
INV_BUFFETT,3Q19,2019,3,Expansion,train,0.49888965,0.6209546,0.44915417,0.4083983,0.55,0.92,0.06,0.67,0.36,2019-Q3,1.0,0.06,0.65,0.08,0.27,0.009,1.0,0.0,0.0,0.0
INV_BUFFETT,4Q19,2019,4,Neutral,train,0.49524978,0.6202139,0.45127854,0.41200164,0.66,0.57,0.01,0.56,0.21,2019-Q4,1.03,0.09,0.69,0.06,0.29,0.008,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q20,2020,1,Neutral,train,0.49439818,0.6198021,0.4474978,0.41318774,0.66,0.02,0.13,0.51,0.94,2020-Q1,0.95,0.03,0.55,0.15,0.2,0.004,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q20,2020,2,Recession,test,0.48931688,0.6195631,0.44515672,0.4175639,0.11,0.0,1.0,0.0,0.97,2020-Q2,0.92,-0.02,0.52,0.18,0.18,0.012,0.0,0.0,0.0,1.0
INV_BUFFETT,3Q20,2020,3,Neutral,test,0.49186206,0.6200601,0.4496507,0.41218072,0.09,1.0,0.89,0.13,0.85,2020-Q3,0.96,0.01,0.58,0.12,0.22,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q20,2020,4,Neutral,test,0.48914826,0.6188287,0.44925818,0.41365117,0.14,0.87,0.77,0.09,0.83,2020-Q4,0.98,0.04,0.62,0.1,0.25,0.011,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q21,2021,1,Neutral,test,0.48444378,0.61936057,0.45076284,0.41559416,0.07,0.96,0.74,0.04,0.74,2021-Q1,0.94,0.02,0.57,0.13,0.21,0.009,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q21,2021,2,Neutral,test,0.48696733,0.62034374,0.45359018,0.41300926,0.83,0.98,0.69,0.01,0.52,2021-Q2,0.92,-0.01,0.54,0.16,0.19,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q21,2021,3,Neutral,test,0.49191478,0.6136207,0.46369848,0.4175141,0.92,0.66,0.51,0.11,0.54,2021-Q3,0.97,0.03,0.6,0.11,0.24,0.013,0.0,0.0,1.0,0.0
INV_BUFFETT,4Q21,2021,4,Neutral,test,0.48973408,0.61208534,0.4698821,0.4199198,0.93,0.98,0.24,0.05,0.57,2021-Q4,1.0,0.05,0.64,0.09,0.26,0.014,0.0,0.0,1.0,0.0
INV_BUFFETT,1Q22,2022,1,Neutral,test,0.48550624,0.6086908,0.46895495,0.4265384,0.97,0.09,0.11,0.2,0.81,2022-Q1,0.95,-0.02,0.65,0.12,0.28,0.012,0.0,0.0,1.0,0.0
INV_BUFFETT,2Q22,2022,2,Neutral,test,0.48900762,0.61466867,0.4589872,0.42193168,0.99,0.18,0.04,0.42,0.89,2022-Q2,0.93,-0.04,0.68,0.15,0.3,0.01,0.0,0.0,1.0,0.0
INV_BUFFETT,3Q22,2022,3,Inflationary Tightening,test,0.4884389,0.6124889,0.45410544,0.42651603,0.98,0.59,0.03,0.66,0.78,2022-Q3,0.98,-0.01,0.72,0.09,0.32,0.013,0.0,1.0,0.0,0.0
INV_BUFFETT,4Q22,2022,4,Inflationary Tightening,test,0.4901442,0.6100941,0.45188203,0.42746285,1.0,0.57,0.06,0.77,0.79,2022-Q4,1.02,0.02,0.75,0.07,0.35,0.011,0.0,1.0,0.0,0.0
INV_BUFFETT,1Q23,2023,1,Inflationary Tightening,test,0.4971298,0.6079882,0.45100102,0.4231318,0.96,0.59,0.0,0.86,0.64,2023-Q1,0.99,0.01,0.71,0.09,0.32,0.01,0.0,1.0,0.0,0.0
INV_BUFFETT,2Q23,2023,2,Inflationary Tightening,test,0.4992134,0.6073571,0.45408964,0.4206313,0.95,0.48,0.02,0.89,0.41,2023-Q2,0.97,-0.01,0.68,0.11,0.29,0.009,0.0,1.0,0.0,0.0
INV_BUFFETT,3Q23,2023,3,Expansion,test,0.49878126,0.620191,0.45042622,0.41299805,0.94,0.9,0.08,0.94,0.29,2023-Q3,1.0,0.02,0.73,0.08,0.33,0.014,1.0,0.0,0.0,0.0
INV_BUFFETT,4Q23,2023,4,Expansion,test,0.5016825,0.62367344,0.44342914,0.40976542,0.91,0.69,0.09,0.97,0.31,2023-Q4,1.04,0.05,0.77,0.06,0.36,0.015,1.0,0.0,0.0,0.0
INV_BUFFETT,1Q24,2024,1,Inflationary Tightening,test,0.49752772,0.61749285,0.44974038,0.4181768,0.9,0.23,0.11,0.97,0.18,2024-Q1,1.01,0.03,0.74,0.08,0.33,0.012,0.0,1.0,0.0,0.0
INV_BUFFETT,2Q24,2024,2,Expansion,test,0.4985924,0.62260157,0.44551817,0.4143833,0.89,0.76,0.17,0.97,0.22,2024-Q2,0.99,0.01,0.7,0.1,0.31,0.011,1.0,0.0,0.0,0.0
INV_BUFFETT,3Q24,2024,3,Inflationary Tightening,test,0.4974289,0.6141953,0.44463083,0.41925582,0.87,0.66,0.23,0.96,0.46,2024-Q3,1.03,0.04,0.76,0.07,0.35,0.016,0.0,1.0,0.0,0.0
INV_BUFFETT,4Q24,2024,4,Inflationary Tightening,test,0.49300662,0.61056507,0.45055887,0.42284065,0.88,0.33,0.21,0.87,0.47,2024-Q4,1.05,0.06,0.79,0.05,0.38,0.014,0.0,1.0,0.0,0.0
INV_DRIEHAUS,4Q02,2002,4,Recession,train,0.57130873,0.5904486,0.4571631,0.39246354,0.45,0.14,0.67,0.55,0.95,2002-Q4,1.2,0.55,-0.49,-0.15,-0.29,0.008,0.0,0.0,0.0,1.0
INV_DRIEHAUS,1Q03,2003,1,Recession,train,0.57852304,0.5983745,0.45016864,0.38301718,0.33,0.38,0.67,0.52,0.92,2003-Q1,1.18,0.51,-0.45,-0.11,-0.25,0.007,0.0,0.0,0.0,1.0
INV_DRIEHAUS,2Q03,2003,2,Neutral,train,0.5796866,0.6038122,0.44895494,0.37937605,0.13,0.76,0.72,0.5,0.7,2003-Q2,1.15,0.48,-0.41,-0.07,-0.21,0.006,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q03,2003,3,Neutral,train,0.5789593,0.6052082,0.45097473,0.37899956,0.07,0.97,0.72,0.47,0.58,2003-Q3,1.25,0.6,-0.55,-0.2,-0.35,0.01,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q03,2003,4,Neutral,train,0.5775713,0.6046834,0.4548077,0.37981257,0.05,0.9,0.65,0.44,0.48,2003-Q4,1.23,0.57,-0.51,-0.17,-0.32,0.009,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q04,2004,1,Neutral,train,0.5810054,0.6057812,0.45099083,0.377364,0.04,0.43,0.61,0.45,0.42,2004-Q1,1.2,0.53,-0.47,-0.13,-0.27,0.008,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q04,2004,2,Neutral,train,0.58056736,0.60358536,0.45041272,0.3789171,0.18,0.62,0.6,0.46,0.39,2004-Q2,1.17,0.5,-0.43,-0.09,-0.23,0.007,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q04,2004,3,Neutral,train,0.5800747,0.60291314,0.45079947,0.38007456,0.3,0.79,0.56,0.53,0.33,2004-Q3,1.27,0.62,-0.56,-0.22,-0.37,0.011,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q04,2004,4,Neutral,train,0.578361,0.6034846,0.45211038,0.38021302,0.4,0.83,0.56,0.62,0.17,2004-Q4,1.25,0.59,-0.52,-0.19,-0.34,0.01,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q05,2005,1,Inflationary Tightening,train,0.58011186,0.6046478,0.45150378,0.37795675,0.62,0.86,0.53,0.71,0.09,2005-Q1,1.22,0.55,-0.48,-0.15,-0.29,0.009,0.0,1.0,0.0,0.0
INV_DRIEHAUS,2Q05,2005,2,Neutral,train,0.5751951,0.6044146,0.45639175,0.37982973,0.55,0.35,0.5,0.72,0.14,2005-Q2,1.19,0.52,-0.44,-0.11,-0.25,0.008,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q05,2005,3,Neutral,train,0.575999,0.60467917,0.4570042,0.37933105,0.4,0.64,0.46,0.74,0.06,2005-Q3,1.29,0.65,-0.58,-0.24,-0.39,0.012,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q05,2005,4,Neutral,train,0.57857066,0.6038132,0.45507848,0.37872365,0.4,0.41,0.46,0.79,0.1,2005-Q4,1.27,0.62,-0.54,-0.21,-0.36,0.011,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q06,2006,1,Expansion,train,0.5749775,0.60504663,0.45696178,0.37890762,0.45,0.95,0.39,0.84,0.05,2006-Q1,1.24,0.57,-0.5,-0.17,-0.31,0.01,1.0,0.0,0.0,0.0
INV_DRIEHAUS,2Q06,2006,2,Inflationary Tightening,train,0.57916975,0.60562074,0.45210406,0.3777979,0.6,0.24,0.35,0.88,0.26,2006-Q2,1.21,0.54,-0.46,-0.13,-0.27,0.009,0.0,1.0,0.0,0.0
INV_DRIEHAUS,3Q06,2006,3,Inflationary Tightening,train,0.57718813,0.6047893,0.45509827,0.37929118,0.79,0.18,0.35,0.93,0.16,2006-Q3,1.31,0.68,-0.6,-0.26,-0.41,0.013,0.0,1.0,0.0,0.0
INV_DRIEHAUS,4Q06,2006,4,Expansion,train,0.5708855,0.60533035,0.45813718,0.38220084,0.82,0.73,0.31,0.91,0.02,2006-Q4,1.29,0.65,-0.56,-0.23,-0.38,0.012,1.0,0.0,0.0,0.0
INV_DRIEHAUS,1Q07,2007,1,Inflationary Tightening,train,0.57997316,0.6048939,0.4523139,0.3790378,0.77,0.27,0.33,0.95,0.07,2007-Q1,1.26,0.6,-0.52,-0.19,-0.33,0.011,0.0,1.0,0.0,0.0
INV_DRIEHAUS,2Q07,2007,2,Inflationary Tightening,train,0.57855755,0.6038776,0.4538847,0.38038227,0.66,0.48,0.33,0.92,0.2,2007-Q2,1.23,0.57,-0.48,-0.15,-0.29,0.01,0.0,1.0,0.0,0.0
INV_DRIEHAUS,3Q07,2007,3,Neutral,train,0.57564265,0.60133666,0.45786235,0.38306233,0.49,0.43,0.37,0.9,0.69,2007-Q3,1.33,0.7,-0.62,-0.28,-0.43,0.014,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q07,2007,4,Neutral,train,0.57707965,0.60293335,0.45666838,0.3796354,0.53,0.48,0.41,0.85,0.72,2007-Q4,1.31,0.67,-0.58,-0.25,-0.4,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q08,2008,1,Inflationary Tightening,train,0.58296174,0.5990504,0.4510566,0.37976164,0.7,0.05,0.48,0.73,0.86,2008-Q1,1.1,0.4,-0.35,-0.05,-0.15,0.005,0.0,1.0,0.0,0.0
INV_DRIEHAUS,2Q08,2008,2,Inflationary Tightening,train,0.5831056,0.60105604,0.45266804,0.37877852,0.66,0.47,0.54,0.64,0.65,2008-Q2,1.05,0.35,-0.3,0.0,-0.1,0.004,0.0,1.0,0.0,0.0
INV_DRIEHAUS,3Q08,2008,3,Recession,train,0.5731312,0.59969056,0.45956817,0.38393307,0.71,0.04,0.7,0.63,0.8,2008-Q3,1.15,0.45,-0.4,-0.1,-0.2,0.006,0.0,0.0,0.0,1.0
INV_DRIEHAUS,4Q08,2008,4,Recession,train,0.5758294,0.5962429,0.45792678,0.38660276,0.55,0.01,0.78,0.4,1.0,2008-Q4,1.12,0.42,-0.37,-0.07,-0.17,0.005,0.0,0.0,0.0,1.0
INV_DRIEHAUS,1Q09,2009,1,Recession,train,0.57801014,0.6033698,0.4549865,0.38080135,0.24,0.03,0.84,0.32,0.99,2009-Q1,1.1,0.4,-0.35,-0.05,-0.15,0.005,0.0,0.0,0.0,1.0
INV_DRIEHAUS,2Q09,2009,2,Recession,train,0.5758424,0.6052241,0.45667696,0.3800814,0.31,0.11,0.93,0.31,0.96,2009-Q2,1.05,0.35,-0.3,0.0,-0.1,0.004,0.0,0.0,0.0,1.0
INV_DRIEHAUS,3Q09,2009,3,Recession,train,0.57856935,0.6064815,0.4568984,0.37891474,0.1,0.29,0.96,0.27,0.82,2009-Q3,1.15,0.45,-0.4,-0.1,-0.2,0.006,0.0,0.0,0.0,1.0
INV_DRIEHAUS,4Q09,2009,4,Neutral,train,0.57641166,0.6044006,0.4585357,0.38136867,0.14,0.84,0.99,0.19,0.73,2009-Q4,1.12,0.42,-0.37,-0.07,-0.17,0.005,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q10,2010,1,Recession,train,0.5807904,0.6082538,0.4532247,0.37771642,0.11,0.33,0.97,0.22,0.62,2010-Q1,1.1,0.4,-0.2,0.1,-0.05,0.012,0.0,0.0,0.0,1.0
INV_DRIEHAUS,2Q10,2010,2,Neutral,train,0.5788713,0.60205156,0.4540496,0.3811886,0.02,0.81,0.97,0.35,0.88,2010-Q2,1.12,0.42,-0.18,0.11,-0.06,0.01,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q10,2010,3,Neutral,train,0.57872355,0.60177416,0.45353368,0.3808254,0.01,0.62,0.94,0.33,0.77,2010-Q3,1.08,0.45,-0.22,0.08,-0.08,0.015,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q10,2010,4,Neutral,train,0.5785022,0.6021638,0.45195016,0.3806807,0.0,0.38,0.95,0.34,0.59,2010-Q4,1.09,0.43,-0.21,0.09,-0.07,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q11,2011,1,Neutral,train,0.5790629,0.60208315,0.45031857,0.3799991,0.02,0.1,0.9,0.28,0.55,2011-Q1,1.15,0.48,-0.25,0.07,-0.1,0.014,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q11,2011,2,Neutral,train,0.5798616,0.60192704,0.44992974,0.38015085,0.06,0.56,0.91,0.14,0.49,2011-Q2,1.14,0.46,-0.23,0.08,-0.09,0.011,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q11,2011,3,Recession,train,0.57984877,0.6025854,0.4472577,0.38048223,0.27,0.13,0.91,0.06,0.93,2011-Q3,1.2,0.5,-0.28,0.05,-0.12,0.016,0.0,0.0,0.0,1.0
INV_DRIEHAUS,4Q11,2011,4,Neutral,train,0.57829195,0.60047126,0.45088935,0.38284495,0.44,0.87,0.88,0.03,0.91,2011-Q4,1.18,0.49,-0.26,0.06,-0.11,0.014,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q12,2012,1,Neutral,train,0.57898825,0.60095847,0.4516669,0.3814798,0.55,0.69,0.87,0.16,0.53,2012-Q1,1.12,0.44,-0.2,0.09,-0.08,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q12,2012,2,Recession,train,0.5806763,0.6008481,0.44987217,0.38055006,0.62,0.32,0.86,0.26,0.61,2012-Q2,1.1,0.42,-0.18,0.1,-0.07,0.011,0.0,0.0,0.0,1.0
INV_DRIEHAUS,3Q12,2012,3,Neutral,train,0.58036727,0.6004132,0.44903377,0.38090292,0.4,0.18,0.84,0.25,0.38,2012-Q3,1.16,0.47,-0.24,0.06,-0.1,0.015,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q12,2012,4,Neutral,train,0.5828633,0.6005968,0.44729385,0.37920478,0.38,0.14,0.83,0.3,0.44,2012-Q4,1.14,0.46,-0.22,0.07,-0.09,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q13,2013,1,Neutral,train,0.582522,0.6024265,0.44741046,0.37840742,0.36,0.82,0.82,0.24,0.15,2013-Q1,1.18,0.5,-0.26,0.05,-0.11,0.016,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q13,2013,2,Neutral,train,0.58537704,0.60137415,0.44426724,0.3768453,0.24,0.25,0.81,0.18,0.28,2013-Q2,1.17,0.49,-0.25,0.06,-0.1,0.014,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q13,2013,3,Neutral,train,0.5829374,0.6019184,0.4471666,0.3779344,0.18,0.73,0.8,0.07,0.25,2013-Q3,1.22,0.52,-0.29,0.04,-0.13,0.018,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q13,2013,4,Neutral,train,0.58420247,0.6020924,0.44610095,0.37761012,0.18,0.73,0.79,0.08,0.24,2013-Q4,1.21,0.51,-0.27,0.05,-0.12,0.016,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q14,2014,1,Neutral,train,0.58665013,0.6017815,0.44258103,0.37671784,0.14,0.07,0.76,0.02,0.27,2014-Q1,1.19,0.48,-0.25,0.07,-0.1,0.015,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q14,2014,2,Neutral,train,0.58453685,0.602494,0.4466533,0.37842795,0.32,0.94,0.75,0.12,0.08,2014-Q2,1.17,0.47,-0.23,0.08,-0.09,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q14,2014,3,Neutral,train,0.5839856,0.60138804,0.4488379,0.37966985,0.33,0.93,0.71,0.1,0.12,2014-Q3,1.23,0.53,-0.3,0.03,-0.14,0.017,0.0,0.0,1.0,0.0
INV_DRIEHAUS,4Q14,2014,4,Neutral,train,0.5851862,0.6008326,0.44644278,0.3785475,0.22,0.35,0.63,0.15,0.35,2014-Q4,1.22,0.51,-0.28,0.04,-0.13,0.015,0.0,0.0,1.0,0.0
INV_DRIEHAUS,1Q15,2015,1,Neutral,train,0.58621716,0.600419,0.44710484,0.37878284,0.14,0.76,0.59,0.17,0.43,2015-Q1,1.15,0.45,-0.22,0.08,-0.07,0.013,0.0,0.0,1.0,0.0
INV_DRIEHAUS,2Q15,2015,2,Neutral,train,0.5857946,0.60109234,0.4470781,0.37816718,0.24,0.48,0.55,0.21,0.19,2015-Q2,1.14,0.44,-0.21,0.09,-0.06,0.011,0.0,0.0,1.0,0.0
INV_DRIEHAUS,3Q15,2015,3,Neutral,train,0.58573973,0.6007389,0.44609272,0.378072,0.27,0.3,0.52,0.23,0.6,2015-Q3,1.25,0.55,-0.32,0.02,-0.15,0.018,0.0,0.0,1.0,0.0
